{{1.0647925628051476, 0., 0.}, {0., 0.8, 0.}, {0., 0., 1.1739375758851394}}
{{1.0234424715875703, 0., 0.}, {0., 0.878, 0.}, {0., 0., 1.112863884026976}}
{{1.0226200105956882, 0., 0.}, {0., 0.88, 0.}, {0., 0., 1.1112276550325777}}
{{1.0218113867558147, 0., 0.}, {0., 0.882, 0.}, {0., 0., 1.1095852549385483}}
{{1.0210167566655695, 0., 0.}, {0., 0.884, 0.}, {0., 0., 1.1079364878901212}}
{{1.0202362762962296, 0., 0.}, {0., 0.886, 0.}, {0., 0., 1.1062811603356955}}
{{1.0194701006072509, 0., 0.}, {0., 0.888, 0.}, {0., 0., 1.1046190814770784}}
{{1.0187183831308906, 0., 0.}, {0., 0.89, 0.}, {0., 0., 1.1029500637504563}}
{{1.0179812755254447, 0., 0.}, {0., 0.892, 0.}, {0., 0., 1.1012739233393047}}
{{1.0172589270956696, 0., 0.}, {0., 0.894, 0.}, {0., 0., 1.0995904807203476}}
{{1.0165514842789594, 0., 0.}, {0., 0.896, 0.}, {0., 0., 1.0978995612436284}}
{{1.0158590900959754, 0., 0.}, {0., 0.898, 0.}, {0., 0., 1.096200995747591}}
{{1.0151818835644986, 0., 0.}, {0., 0.9, 0.}, {0., 0., 1.094494621209932}}
{{1.014519999075392, 0., 0.}, {0., 0.902, 0.}, {0., 0., 1.0927802814348246}}
{{1.0138735657297886, 0., 0.}, {0., 0.904, 0.}, {0., 0., 1.0910578277768246}}
{{1.013242706636751, 0., 0.}, {0., 0.906, 0.}, {0., 0., 1.0893271199015846}}
{{1.0126275381709784, 0., 0.}, {0., 0.908, 0.}, {0., 0., 1.0875880265831064}}
{{1.0120281691903805, 0., 0.}, {0., 0.91, 0.}, {0., 0., 1.0858404265369572}}
{{1.0114447002137177, 0., 0.}, {0., 0.912, 0.}, {0., 0., 1.0840842092884437}}
{{1.0108772225589078, 0., 0.}, {0., 0.914, 0.}, {0., 0., 1.0823192760742568}}
{{1.010325817443096, 0., 0.}, {0., 0.916, 0.}, {0., 0., 1.0805455407755589}}
{{1.0097905550460566, 0., 0.}, {0., 0.918, 0.}, {0., 0., 1.0787629308799578}}
{{1.0092714935391525, 0., 0.}, {0., 0.92, 0.}, {0., 0., 1.0769713884690872}}
{{1.0087686780826963, 0., 0.}, {0., 0.922, 0.}, {0., 0., 1.0751708712278725}}
{{1.0082821397953092, 0., 0.}, {0., 0.924, 0.}, {0., 0., 1.0733613534707551}}
{{1.0078118946996195, 0., 0.}, {0., 0.926, 0.}, {0., 0., 1.071542827179389}}
{{1.0073579426495294, 0., 0.}, {0., 0.928, 0.}, {0., 0., 1.0697153030454194}}
{{1.0069202662451178, 0., 0.}, {0., 0.93, 0.}, {0., 0., 1.0678788115111242}}
{{1.0064988297422528, 0., 0.}, {0., 0.932, 0.}, {0., 0., 1.0660334037997095}}
{{1.0060935779648135, 0., 0.}, {0., 0.934, 0.}, {0., 0., 1.0641791529262836}}
{{1.005704435228564, 0., 0.}, {0., 0.936, 0.}, {0., 0., 1.0623161546794422}}
{{1.0053313042865193, 0., 0.}, {0., 0.9380000000000001, 0.}, {0., 0., 1.060444528562712}}
{{1.004974065306684, 0., 0.}, {0., 0.9400000000000001, 0.}, {0., 0., 1.0585644186841754}}
{{1.0046325748938774, 0., 0.}, {0., 0.9420000000000001, 0.}, {0., 0., 1.0566759945819295}}
{{1.00430666516814, 0., 0.}, {0., 0.9440000000000001, 0.}, {0., 0., 1.0547794519724254}}
{{1.0039961429129471, 0., 0.}, {0., 0.9460000000000001, 0.}, {0., 0., 1.0528750134082392}}
{{1.0037007888069158, 0., 0.}, {0., 0.9480000000000001, 0.}, {0., 0., 1.050962928831602}}
{{1.0034203567531153, 0., 0.}, {0., 0.9500000000000001, 0.}, {0., 0., 1.0490434760098863}}
{{1.0031545733201657, 0., 0.}, {0., 0.9520000000000001, 0.}, {0., 0., 1.0471169608394695}}
{{1.002903137309225, 0., 0.}, {0., 0.9540000000000001, 0.}, {0., 0., 1.045183717504822}}
{{1.002665719460614, 0., 0.}, {0., 0.9560000000000001, 0.}, {0., 0., 1.0432441084803634}}
{{1.0024419623130487, 0., 0.}, {0., 0.9580000000000001, 0.}, {0., 0., 1.0412985243637805}}
{{1.0022314802275594, 0., 0.}, {0., 0.9600000000000001, 0.}, {0., 0., 1.039347383530752}}
{{1.002033859586736, 0., 0.}, {0., 0.9620000000000001, 0.}, {0., 0., 1.0373911316028341}}
{{1.001848659178348, 0., 0.}, {0., 0.9640000000000001, 0.}, {0., 0., 1.0354302407221987}}
{{1.0016754107703452, 0., 0.}, {0., 0.9660000000000001, 0.}, {0., 0., 1.0334652086292857}}
{{1.0015136198820074, 0., 0.}, {0., 0.9680000000000001, 0.}, {0., 0., 1.0314965575419517}}
{{1.0013627667534042, 0., 0.}, {0., 0.9700000000000001, 0.}, {0., 0., 1.0295248328375513}}
{{1.0012223075125677, 0., 0.}, {0., 0.9720000000000001, 0.}, {0., 0., 1.0275506015423312}}
{{1.0010916755368588, 0., 0.}, {0., 0.9740000000000001, 0.}, {0., 0., 1.0255744506355515}}
{{1.0009702830019414, 0., 0.}, {0., 0.976, 0.}, {0., 0., 1.0235969851788687}}
{{1.0008575226087018, 0., 0.}, {0., 0.978, 0.}, {0., 0., 1.021618826284548}}
{{1.0007527694754612, 0., 0.}, {0., 0.98, 0.}, {0., 0., 1.0196406089389562}}
{{1.0006553831800142, 0., 0.}, {0., 0.982, 0.}, {0., 0., 1.0176629797003849}}
{{1.0005647099332375, 0., 0.}, {0., 0.984, 0.}, {0., 0., 1.0156865942927729}}
{{1.0004800848638755, 0., 0.}, {0., 0.986, 0.}, {0., 0., 1.0137121151186648}}
{{1.0004008343919708, 0., 0.}, {0., 0.988, 0.}, {0., 0., 1.0117402087164609}}
{{1.0003262786669833, 0., 0.}, {0., 0.99, 0.}, {0., 0., 1.009771543187941}}
{{1.0002557340455545, 0., 0.}, {0., 0.992, 0.}, {0., 0., 1.0078067856226078}}
{{1.0001885155833419, 0., 0.}, {0., 0.994, 0.}, {0., 0., 1.0058465995453572}}
{{1.0001239395153274, 0., 0.}, {0., 0.996, 0.}, {0., 0., 1.003891642413426}}
{{1.0000613256995277, 0., 0.}, {0., 0.998, 0.}, {0., 0., 1.001942563187458}}
{{1.0000000000000004, 0., 0.}, {0., 1., 0.}, {0., 0., 0.9999999999999997}}
{{0.9999392965865432, 0., 0.}, {0., 1.002, 0.}, {0., 0., 0.9980645779426993}}
{{0.9998785601302982, 0., 0.}, {0., 1.004, 0.}, {0., 0., 0.9961369069911704}}
{{0.9998171478767347, 0., 0.}, {0., 1.006, 0.}, {0., 0., 0.9942175800837765}}
{{0.999754431579903, 0., 0.}, {0., 1.008, 0.}, {0., 0., 0.9923071713678158}}
{{0.9996897992845896, 0., 0.}, {0., 1.01, 0.}, {0., 0., 0.9904062346235174}}
{{0.9996226569457202, 0., 0.}, {0., 1.012, 0.}, {0., 0., 0.9885153018733297}}
{{0.9995524298772561, 0., 0.}, {0., 1.014, 0.}, {0., 0., 0.9866348821809228}}
{{0.9994785640255576, 0., 0.}, {0., 1.016, 0.}, {0., 0., 0.9847654606415038}}
{{0.9994005270649228, 0., 0.}, {0., 1.018, 0.}, {0., 0., 0.9829074975623159}}
{{0.9993178093155355, 0., 0.}, {0., 1.02, 0.}, {0., 0., 0.9810614278296979}}
{{0.9992299244863833, 0., 0.}, {0., 1.022, 0.}, {0., 0., 0.9792276604568813}}
{{0.9991364102477883, 0., 0.}, {0., 1.024, 0.}, {0., 0., 0.9774065783047683}}
{{0.9990368286400867, 0., 0.}, {0., 1.026, 0.}, {0., 0., 0.9755985379662538}}
{{0.9989307663264306, 0., 0.}, {0., 1.028, 0.}, {0., 0., 0.9738038698034429}}
{{0.9988178346990639, 0., 0.}, {0., 1.03, 0.}, {0., 0., 0.9720228781260036}}
{{0.9986976698493324, 0., 0.}, {0., 1.032, 0.}, {0., 0., 0.97025584149826}}
{{0.9985699324124128, 0., 0.}, {0., 1.034, 0.}, {0., 0., 0.968503013162188}}
{{0.9984343072982195, 0., 0.}, {0., 1.036, 0.}, {0., 0., 0.9667646215632865}}
{{0.9982905033201589, 0., 0.}, {0., 1.038, 0.}, {0., 0., 0.9650408709663695}}
{{0.998138252733399, 0., 0.}, {0., 1.04, 0.}, {0., 0., 0.9633319421485861}}
{{0.9979773106941633, 0., 0.}, {0., 1.042, 0.}, {0., 0., 0.9616379931573985}}
{{0.9978074546512511, 0., 0.}, {0., 1.044, 0.}, {0., 0., 0.9599591601217821}}
{{0.9976284836804903, 0., 0.}, {0., 1.046, 0.}, {0., 0., 0.9582955581056304}}
{{0.9974402177723152, 0., 0.}, {0., 1.048, 0.}, {0., 0., 0.9566472819930515}}
{{0.9972424970820021, 0., 0.}, {0., 1.05, 0.}, {0., 0., 0.9550144073960771}}
{{0.9970351811514112, 0., 0.}, {0., 1.052, 0.}, {0., 0., 0.9533969915761359}}
{{0.9968181481103903, 0., 0.}, {0., 1.054, 0.}, {0., 0., 0.9517950743714698}}
{{0.9965912938652065, 0., 0.}, {0., 1.056, 0.}, {0., 0., 0.9502086791235594}}
{{0.9963545312806761, 0., 0.}, {0., 1.058, 0.}, {0., 0., 0.9486378135964165}}
{{0.9961077893619246, 0., 0.}, {0., 1.06, 0.}, {0., 0., 0.9470824708834014}}
{{0.9958510124409958, 0., 0.}, {0., 1.062, 0.}, {0., 0., 0.9455426302969926}}
{{0.9955841593728468, 0., 0.}, {0., 1.064, 0.}, {0., 0., 0.9440182582376506}}
{{0.9953072027446739, 0., 0.}, {0., 1.066, 0.}, {0., 0., 0.9425093090385377}}
{{0.9950201281018358, 0., 0.}, {0., 1.068, 0.}, {0., 0., 0.9410157257835412}}
{{0.9947229331931873, 0., 0.}, {0., 1.07, 0.}, {0., 0., 0.9395374410965045}}
{{0.9944156272380336, 0., 0.}, {0., 1.072, 0.}, {0., 0., 0.9380743779001666}}
{{0.9940982302165361, 0., 0.}, {0., 1.074, 0.}, {0., 0., 0.9366264501436757}}
{{0.9937707721849174, 0., 0.}, {0., 1.076, 0.}, {0., 0., 0.935193563498005}}
{{0.9934332926164884, 0., 0.}, {0., 1.078, 0.}, {0., 0., 0.9337756160188964}}
{{0.9930858397691706, 0., 0.}, {0., 1.08, 0.}, {0., 0., 0.9323724987772908}}
{{0.9927284700798985, 0., 0.}, {0., 1.082, 0.}, {0., 0., 0.9309840964574456}}
{{0.9923612475860343, 0., 0.}, {0., 1.084, 0.}, {0., 0., 0.9296102879231714}}
{{0.9919842433737198, 0., 0.}, {0., 1.086, 0.}, {0., 0., 0.9282509467527909}}
{{0.9915975350528934, 0., 0.}, {0., 1.088, 0.}, {0., 0., 0.9269059417435889}}
{{0.9912012062585418, 0., 0.}, {0., 1.09, 0.}, {0., 0., 0.9255751373866373}}
{{0.9907953461776591, 0., 0.}, {0., 1.092, 0.}, {0., 0., 0.9242583943129592}}
{{0.990380049101216, 0., 0.}, {0., 1.094, 0.}, {0., 0., 0.9229555697121155}}
{{0.9899554140004362, 0., 0.}, {0., 1.096, 0.}, {0., 0., 0.9216665177242875}}
{{0.9895215441265428, 0., 0.}, {0., 1.098, 0.}, {0., 0., 0.9203910898070228}}
{{0.9890785466331422, 0., 0.}, {0., 1.1, 0.}, {0., 0., 0.9191291350777814}}
{{0.9886265322203275, 0., 0.}, {0., 1.102, 0.}, {0., 0., 0.9178805006334829}}
{{0.9881656147996161, 0., 0.}, {0., 1.104, 0.}, {0., 0., 0.9166450318481848}}
{{0.9876959111787776, 0., 0.}, {0., 1.106, 0.}, {0., 0., 0.9154225726500715}}
{{0.9872175407656325, 0., 0.}, {0., 1.108, 0.}, {0., 0., 0.9142129657788729}}
{{0.9867306252899094, 0., 0.}, {0., 1.11, 0.}, {0., 0., 0.913016053024815}}
{{0.9862352885422319, 0., 0.}, {0., 1.112, 0.}, {0., 0., 0.9118316754501935}}
{{0.9857316561293734, 0., 0.}, {0., 1.114, 0.}, {0., 0., 0.9106596735945812}}
{{0.9852198552448861, 0., 0.}, {0., 1.116, 0.}, {0., 0., 0.9094998876646948}}
{{0.9847000144542695, 0., 0.}, {0., 1.118, 0.}, {0., 0., 0.90835215770987}}
{{0.9841722634938791, 0., 0.}, {0., 1.12, 0.}, {0., 0., 0.9072163237840484}}
{{0.9836367330827587, 0., 0.}, {0., 1.122, 0.}, {0., 0., 0.9060922260951828}}
{{0.9830935547466743, 0., 0.}, {0., 1.124, 0.}, {0., 0., 0.9049797051428596}}
{{0.9825428606536016, 0., 0.}, {0., 1.1260000000000001, 0.}, {0., 0., 0.9038786018449547}}
{{0.9819847834600102, 0., 0.}, {0., 1.1280000000000001, 0.}, {0., 0., 0.9027887576540414}}
{{0.9814194561672526, 0., 0.}, {0., 1.1300000000000001, 0.}, {0., 0., 0.9017100146642865}}
{{0.9808470119874625, 0., 0.}, {0., 1.1320000000000001, 0.}, {0., 0., 0.9006422157094787}}
{{0.9802675842183642, 0., 0.}, {0., 1.1340000000000001, 0.}, {0., 0., 0.8995852044528192}}
{{0.9796813061264356, 0., 0.}, {0., 1.1360000000000001, 0.}, {0., 0., 0.898538825469063}}
{{0.9790883108378863, 0., 0.}, {0., 1.1380000000000001, 0.}, {0., 0., 0.8975029243195713}}
{{0.9784887312369863, 0., 0.}, {0., 1.1400000000000001, 0.}, {0., 0., 0.8964773476207643}}
{{0.977882699871229, 0., 0.}, {0., 1.1420000000000001, 0.}, {0., 0., 0.8954619431064965}}
{{0.9772703488629396, 0., 0.}, {0., 1.1440000000000001, 0.}, {0., 0., 0.894456559684764}}
{{0.9766518098268768, 0., 0.}, {0., 1.1460000000000001, 0.}, {0., 0., 0.893461047489195}}
{{0.9760272137934642, 0., 0.}, {0., 1.1480000000000001, 0.}, {0., 0., 0.8924752579256979}}
{{0.975396691137284, 0., 0.}, {0., 1.1500000000000001, 0.}, {0., 0., 0.8914990437146312}}
{{0.9747603715104819, 0., 0.}, {0., 1.1520000000000001, 0.}, {0., 0., 0.890532258928851}}
{{0.9741183837807945, 0., 0.}, {0., 1.154, 0.}, {0., 0., 0.8895747590279172}}
{{0.9734708559738685, 0., 0.}, {0., 1.1560000000000001, 0.}, {0., 0., 0.8886264008887883}}
{{0.9728179152196305, 0., 0.}, {0., 1.158, 0.}, {0., 0., 0.8876870428332401}}
{{0.9721596877024262, 0., 0.}, {0., 1.1600000000000001, 0.}, {0., 0., 0.8867565446522782}}
{{0.9714962986147033, 0., 0.}, {0., 1.162, 0.}, {0., 0., 0.8858347676277711}}
{{0.9708278721140146, 0., 0.}, {0., 1.1640000000000001, 0.}, {0., 0., 0.884921574551506}}
{{0.9701545312831301, 0., 0.}, {0., 1.166, 0.}, {0., 0., 0.884016829741879}}
{{0.969476398093069, 0., 0.}, {0., 1.1680000000000001, 0.}, {0., 0., 0.8831203990583922}}
{{0.968793593368881, 0., 0.}, {0., 1.17, 0.}, {0., 0., 0.8822321499141211}}
{{0.9681062367579996, 0., 0.}, {0., 1.1720000000000002, 0.}, {0., 0., 0.8813519512863133}}
{{0.9674144467010254, 0., 0.}, {0., 1.174, 0.}, {0., 0., 0.8804796737252537}}
{{0.9667183404047898, 0., 0.}, {0., 1.1760000000000002, 0.}, {0., 0., 0.8796151893615284}}
{{0.9660180338175736, 0., 0.}, {0., 1.178, 0.}, {0., 0., 0.8787583719118056}}
{{0.9653136416063617, 0., 0.}, {0., 1.1800000000000002, 0.}, {0., 0., 0.8779090966832338}}
{{0.9646052771360042, 0., 0.}, {0., 1.182, 0.}, {0., 0., 0.8770672405765803}}
{{0.963893052450208, 0., 0.}, {0., 1.1840000000000002, 0.}, {0., 0., 0.8762326820881655}}
{{0.9631770782542364, 0., 0.}, {0., 1.186, 0.}, {0., 0., 0.8754053013107128}}
{{0.9624574638992441, 0., 0.}, {0., 1.1880000000000002, 0.}, {0., 0., 0.8745849799331612}}
{{0.9617343173681582, 0., 0.}, {0., 1.19, 0.}, {0., 0., 0.8737716012395297}}
{{0.9610077452630231, 0., 0.}, {0., 1.1920000000000002, 0.}, {0., 0., 0.8729650501068899}}
{{0.9602778527937589, 0., 0.}, {0., 1.194, 0.}, {0., 0., 0.8721652130024985}}
{{0.9595447437682383, 0., 0.}, {0., 1.1960000000000002, 0.}, {0., 0., 0.8713719779801568}}
{{0.9588085205836495, 0., 0.}, {0., 1.198, 0.}, {0., 0., 0.8705852346758307}}
{{0.9580692842190648, 0., 0.}, {0., 1.2000000000000002, 0.}, {0., 0., 0.8698048743025871}}
