{{1.0779091217709333, 0., 0.}, {0., 1.1596524927317924, 0.}, {0., 0., 0.8}}
{{1.0766952290722527, 0., 0.}, {0., 1.1580647516120672, 0.}, {0., 0., 0.802}}
{{1.075489691714844, 0., 0.}, {0., 1.1564788617770778, 0.}, {0., 0., 0.804}}
{{1.0742925375603865, 0., 0.}, {0., 1.1548947290459473, 0.}, {0., 0., 0.806}}
{{1.0731037957795604, 0., 0.}, {0., 1.1533122585566489, 0.}, {0., 0., 0.808}}
{{1.071923496813435, 0., 0.}, {0., 1.1517313548071617, 0.}, {0., 0., 0.81}}
{{1.0707516723319714, 0., 0.}, {0., 1.1501519216999565, 0.}, {0., 0., 0.812}}
{{1.0695883551895329, 0., 0.}, {0., 1.1485738625899082, 0.}, {0., 0., 0.8140000000000001}}
{{1.0684335793773128, 0., 0.}, {0., 1.1469970803357301, 0.}, {0., 0., 0.8160000000000001}}
{{1.0672873799725542, 0., 0.}, {0., 1.1454214773550486, 0.}, {0., 0., 0.8180000000000001}}
{{1.0661497930844586, 0., 0.}, {0., 1.1438469556832185, 0.}, {0., 0., 0.8200000000000001}}
{{1.0650208557966445, 0., 0.}, {0., 1.1422734170360112, 0.}, {0., 0., 0.8220000000000001}}
{{1.0639006061060607, 0., 0.}, {0., 1.140700762876269, 0.}, {0., 0., 0.8240000000000001}}
{{1.0627890828581907, 0., 0.}, {0., 1.139128894484677, 0.}, {0., 0., 0.8260000000000001}}
{{1.0616863256784366, 0., 0.}, {0., 1.1375577130347543, 0.}, {0., 0., 0.8280000000000001}}
{{1.0605923748995385, 0., 0.}, {0., 1.1359871196722082, 0.}, {0., 0., 0.8300000000000001}}
{{1.0595072714848912, 0., 0.}, {0., 1.1344170155987614, 0.}, {0., 0., 0.8320000000000001}}
{{1.0584310569476065, 0., 0.}, {0., 1.1328473021606023, 0.}, {0., 0., 0.8340000000000001}}
{{1.057363773265194, 0., 0.}, {0., 1.1312778809415664, 0.}, {0., 0., 0.8360000000000001}}
{{1.0563054627896935, 0., 0.}, {0., 1.1297086538611913, 0.}, {0., 0., 0.8380000000000001}}
{{1.0552561681531298, 0., 0.}, {0., 1.1281395232777627, 0.}, {0., 0., 0.8400000000000001}}
{{1.0542159321681375, 0., 0.}, {0., 1.1265703920964727, 0.}, {0., 0., 0.8420000000000001}}
{{1.0531847977236053, 0., 0.}, {0., 1.1250011638828203, 0.}, {0., 0., 0.8440000000000001}}
{{1.052162807675221, 0., 0.}, {0., 1.12343174298134, 0.}, {0., 0., 0.8460000000000001}}
{{1.0511500047307427, 0., 0.}, {0., 1.1218620346398012, 0.}, {0., 0., 0.8480000000000001}}
{{1.0501464313299091, 0., 0.}, {0., 1.1202919451389342, 0.}, {0., 0., 0.8500000000000001}}
{{1.0491521295188255, 0., 0.}, {0., 1.1187213819277986, 0.}, {0., 0., 0.8520000000000001}}
{{1.0481671408187339, 0., 0.}, {0., 1.117150253764854, 0.}, {0., 0., 0.8540000000000001}}
{{1.0471915060890395, 0., 0.}, {0., 1.1155784708648027, 0.}, {0., 0., 0.8560000000000001}}
{{1.046225265384531, 0., 0.}, {0., 1.1140059450512272, 0.}, {0., 0., 0.8580000000000001}}
{{1.0452684578066755, 0., 0.}, {0., 1.1124325899150769, 0.}, {0., 0., 0.8600000000000001}}
{{1.0443211213489567, 0., 0.}, {0., 1.110858320978986, 0.}, {0., 0., 0.8620000000000001}}
{{1.0433832927361888, 0., 0.}, {0., 1.109283055867417, 0.}, {0., 0., 0.8640000000000001}}
{{1.0424550072578005, 0., 0.}, {0., 1.107706714482578, 0.}, {0., 0., 0.8660000000000001}}
{{1.0415362985950698, 0., 0.}, {0., 1.1061292191860508, 0.}, {0., 0., 0.8680000000000001}}
{{1.040627198642351, 0., 0.}, {0., 1.1045504949860179, 0.}, {0., 0., 0.8700000000000001}}
{{1.039727737322342, 0., 0.}, {0., 1.102970469729956, 0.}, {0., 0., 0.8720000000000001}}
{{1.038837942395478, 0., 0.}, {0., 1.1013890743026262, 0.}, {0., 0., 0.874}}
{{1.0379578392635758, 0., 0.}, {0., 1.0998062428291395, 0.}, {0., 0., 0.876}}
{{1.0370874507678982, 0., 0.}, {0., 1.0982219128828423, 0.}, {0., 0., 0.878}}
{{1.0362267969818266, 0., 0.}, {0., 1.0966360256977277, 0.}, {0., 0., 0.88}}
{{1.0353758949983967, 0., 0.}, {0., 1.095048526385017, 0.}, {0., 0., 0.882}}
{{1.0345347587130125, 0., 0.}, {0., 1.0934593641534887, 0.}, {0., 0., 0.884}}
{{1.0337033986016435, 0., 0.}, {0., 1.091868492533142, 0.}, {0., 0., 0.886}}
{{1.0328818214949558, 0., 0.}, {0., 1.0902758696016277, 0.}, {0., 0., 0.888}}
{{1.0320700303488115, 0., 0.}, {0., 1.0886814582129014, 0.}, {0., 0., 0.89}}
{{1.0312680240116607, 0., 0.}, {0., 1.0870852262274548, 0.}, {0., 0., 0.892}}
{{1.030475796989419, 0., 0.}, {0., 1.0854871467434164, 0.}, {0., 0., 0.894}}
{{1.0296933392084775, 0., 0.}, {0., 1.0838871983277563, 0.}, {0., 0., 0.896}}
{{1.0289206357775642, 0., 0.}, {0., 1.0822853652467603, 0.}, {0., 0., 0.898}}
{{1.0281576667492567, 0., 0.}, {0., 1.0806816376948585, 0.}, {0., 0., 0.9}}
{{1.027404406881977, 0., 0.}, {0., 1.0790760120208638, 0.}, {0., 0., 0.902}}
{{1.0266608254034366, 0., 0.}, {0., 1.0774684909505496, 0.}, {0., 0., 0.904}}
{{1.0259268857765091, 0., 0.}, {0., 1.0758590838044797, 0.}, {0., 0., 0.906}}
{{1.0252025454686093, 0., 0.}, {0., 1.074247806709923, 0.}, {0., 0., 0.908}}
{{1.024487755725717, 0., 0.}, {0., 1.0726346828056228, 0.}, {0., 0., 0.91}}
{{1.0237824613522502, 0., 0.}, {0., 1.0710197424381431, 0.}, {0., 0., 0.912}}
{{1.0230866004980688, 0., 0.}, {0., 1.06940302334844, 0.}, {0., 0., 0.914}}
{{1.0224001044539066, 0., 0.}, {0., 1.0677845708473093, 0.}, {0., 0., 0.916}}
{{1.0217228974566346, 0., 0.}, {0., 1.0661644379782709, 0.}, {0., 0., 0.918}}
{{1.021054896505763, 0., 0.}, {0., 1.064542685666456, 0.}, {0., 0., 0.92}}
{{1.0203960111926376, 0., 0.}, {0., 1.0629193828520402, 0.}, {0., 0., 0.922}}
{{1.0197461435438149, 0., 0.}, {0., 1.0612946066067488, 0.}, {0., 0., 0.924}}
{{1.0191051878801174, 0., 0.}, {0., 1.0596684422319738, 0.}, {0., 0., 0.926}}
{{1.0184730306928764, 0., 0.}, {0., 1.0580409833370452, 0.}, {0., 0., 0.928}}
{{1.0178495505388345, 0., 0.}, {0., 1.0564123318962704, 0.}, {0., 0., 0.93}}
